id_trabajador;comunidad_autonoma;sector;tipo_jornada;genero;edad;salario_bruto_anual_eur;salario_bruto_mensual_eur
TRAB_01777;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;61;19050.17;1360.73
TRAB_01778;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;46;11043.35;788.81
TRAB_01779;Andalucía;Hostelería;Tiempo parcial;Hombres;38;10500.0;750.0
TRAB_01780;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;40;18300.29;1307.16
TRAB_01781;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;23566.29;1683.31
TRAB_01782;Cataluña;Hostelería;Tiempo parcial;Hombres;40;13569.31;969.24
TRAB_01783;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;61;32113.59;2293.83
TRAB_01784;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;23;39630.21;2830.73
TRAB_01785;Andalucía;Hostelería;Tiempo parcial;Hombres;33;10500.0;750.0
TRAB_01786;Galicia;Hostelería;Tiempo completo;Hombres;52;19694.8;1406.77
TRAB_01787;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;42341.25;3024.38
TRAB_01788;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;22;26387.97;1884.86
TRAB_01789;Cataluña;Hostelería;Tiempo completo;Mujeres;43;24041.52;1717.25
TRAB_01790;Balears, Illes;Información y comunicaciones (Tech);Tiempo parcial;Hombres;33;15393.5;1099.54
TRAB_01791;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;32;35729.98;2552.14
TRAB_01792;País Vasco;Hostelería;Tiempo completo;Mujeres;29;18779.25;1341.38
TRAB_01793;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;41;19061.11;1361.51
TRAB_01794;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;40;10500.0;750.0
TRAB_01795;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;37;40680.64;2905.76
TRAB_01796;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;22;19382.4;1384.46
TRAB_01797;Andalucía;Hostelería;Tiempo completo;Hombres;37;21212.06;1515.15
TRAB_01798;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;26;20833.97;1488.14
TRAB_01799;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;53;65976.23;4712.59
TRAB_01800;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;31;36938.22;2638.44
TRAB_01801;Canarias;Información y comunicaciones (Tech);Tiempo completo;Mujeres;35;31129.07;2223.51
TRAB_01802;Canarias;Hostelería;Tiempo parcial;Mujeres;26;12274.52;876.75
TRAB_01803;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;25;38888.35;2777.74
TRAB_01804;Cataluña;Hostelería;Tiempo completo;Mujeres;40;16776.76;1198.34
TRAB_01805;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;51;12894.39;921.03
TRAB_01806;Andalucía;Hostelería;Tiempo completo;Mujeres;39;19415.84;1386.85
TRAB_01807;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;44;39763.32;2840.24
TRAB_01808;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;32;53189.73;3799.27
TRAB_01809;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;39;46029.11;3287.79
TRAB_01810;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;23;60308.7;4307.76
TRAB_01811;Cataluña;Hostelería;Tiempo completo;Mujeres;56;16975.44;1212.53
TRAB_01812;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;50;32472.57;2319.47
TRAB_01813;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Hombres;53;33009.67;2357.83
TRAB_01814;Balears, Illes;Hostelería;Tiempo parcial;Hombres;36;10906.66;779.05
TRAB_01815;Cataluña;Hostelería;Tiempo completo;Mujeres;41;18868.09;1347.72
TRAB_01816;Andalucía;Hostelería;Tiempo parcial;Hombres;26;11941.09;852.94
TRAB_01817;Cataluña;Hostelería;Tiempo parcial;Hombres;59;10500.0;750.0
TRAB_01818;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;37053.25;2646.66
TRAB_01819;Castilla y León;Información y comunicaciones (Tech);Tiempo parcial;Hombres;35;26402.43;1885.89
TRAB_01820;Castilla y León;Hostelería;Tiempo completo;Hombres;61;20060.5;1432.89
TRAB_01821;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;27;24483.75;1748.84
TRAB_01822;Andalucía;Hostelería;Tiempo parcial;Hombres;36;13078.18;934.16
TRAB_01823;Castilla y León;Hostelería;Tiempo completo;Mujeres;38;10750.88;767.92
TRAB_01824;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Mujeres;24;39480.9;2820.06
TRAB_01825;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;36;24522.37;1751.6
TRAB_01826;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;44;10767.6;769.11
TRAB_01827;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;42;10500.0;750.0
TRAB_01828;Andalucía;Hostelería;Tiempo completo;Hombres;47;17198.81;1228.49
TRAB_01829;Galicia;Hostelería;Tiempo parcial;Mujeres;41;10500.0;750.0
TRAB_01830;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Hombres;58;36643.05;2617.36
TRAB_01831;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;50;49910.6;3565.04
TRAB_01832;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;61;33065.94;2361.85
TRAB_01833;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;59;29319.28;2094.23
TRAB_01834;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;45796.48;3271.18
TRAB_01835;Cataluña;Hostelería;Tiempo completo;Hombres;41;20116.25;1436.88
TRAB_01836;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;36;18816.57;1344.04
TRAB_01837;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;61;28842.17;2060.15
TRAB_01838;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;35;10500.0;750.0
TRAB_01839;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;29;30800.98;2200.07
TRAB_01840;Cataluña;Hostelería;Tiempo completo;Mujeres;49;18354.07;1311.0
TRAB_01841;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;57;31128.22;2223.44
TRAB_01842;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;58;37158.16;2654.15
TRAB_01843;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;34677.9;2476.99
TRAB_01844;Balears, Illes;Hostelería;Tiempo completo;Hombres;55;23268.71;1662.05
TRAB_01845;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;41;25343.28;1810.23
TRAB_01846;Cataluña;Hostelería;Tiempo parcial;Hombres;49;10500.0;750.0
TRAB_01847;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Mujeres;55;45545.58;3253.26
TRAB_01848;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;53;45009.2;3214.94
TRAB_01849;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Mujeres;57;24656.81;1761.2
TRAB_01850;País Vasco;Hostelería;Tiempo completo;Mujeres;38;12885.17;920.37
TRAB_01851;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;45;26380.96;1884.35
TRAB_01852;Andalucía;Hostelería;Tiempo completo;Hombres;37;13017.23;929.8
TRAB_01853;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;60;14879.96;1062.85
TRAB_01854;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;30;12898.79;921.34
TRAB_01855;Galicia;Hostelería;Tiempo completo;Hombres;29;15968.73;1140.62
TRAB_01856;Cataluña;Hostelería;Tiempo completo;Mujeres;41;17575.66;1255.4
TRAB_01857;Galicia;Hostelería;Tiempo parcial;Mujeres;26;10500.0;750.0
TRAB_01858;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;41;40619.17;2901.37
TRAB_01859;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;38;39098.22;2792.73
TRAB_01860;Cataluña;Hostelería;Tiempo completo;Hombres;44;17528.75;1252.05
TRAB_01861;Cataluña;Hostelería;Tiempo completo;Mujeres;40;13723.82;980.27
TRAB_01862;Galicia;Hostelería;Tiempo completo;Hombres;58;14196.75;1014.05
TRAB_01863;Castilla y León;Hostelería;Tiempo completo;Hombres;24;28030.32;2002.17
TRAB_01864;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;32539.99;2324.29
TRAB_01865;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;62;43048.82;3074.92
TRAB_01866;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Hombres;29;21364.43;1526.03
TRAB_01867;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;48;41912.31;2993.74
TRAB_01868;Andalucía;Hostelería;Tiempo parcial;Mujeres;28;10500.0;750.0
TRAB_01869;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;36;47169.25;3369.23
TRAB_01870;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;61;33105.07;2364.65
TRAB_01871;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;42229.05;3016.36
TRAB_01872;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;62;10630.49;759.32
TRAB_01873;Cataluña;Hostelería;Tiempo completo;Hombres;35;20887.08;1491.93
TRAB_01874;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;29;27553.94;1968.14
TRAB_01875;Andalucía;Hostelería;Tiempo parcial;Mujeres;58;11004.13;786.01
TRAB_01876;País Vasco;Hostelería;Tiempo parcial;Hombres;48;10500.0;750.0
TRAB_01877;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;58;13531.83;966.56
TRAB_01878;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;50;11841.72;845.84
TRAB_01879;Cataluña;Hostelería;Tiempo completo;Hombres;55;21133.51;1509.54
TRAB_01880;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;33;37715.27;2693.95
TRAB_01881;Andalucía;Hostelería;Tiempo completo;Hombres;30;18527.13;1323.37
TRAB_01882;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;29;37943.75;2710.27
TRAB_01883;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;29;52851.57;3775.11
TRAB_01884;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;59;44286.27;3163.3
TRAB_01885;Canarias;Información y comunicaciones (Tech);Tiempo completo;Mujeres;37;38627.72;2759.12
TRAB_01886;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Mujeres;50;26262.89;1875.92
TRAB_01887;Castilla y León;Hostelería;Tiempo completo;Hombres;31;23904.3;1707.45
TRAB_01888;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;52;40026.57;2859.04
TRAB_01889;Cataluña;Hostelería;Tiempo parcial;Hombres;43;10500.0;750.0
TRAB_01890;Cataluña;Hostelería;Tiempo completo;Mujeres;60;21301.81;1521.56
TRAB_01891;Castilla y León;Hostelería;Tiempo completo;Mujeres;58;16693.37;1192.38
TRAB_01892;Galicia;Hostelería;Tiempo completo;Mujeres;59;26749.93;1910.71
TRAB_01893;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;28;56173.09;4012.36
TRAB_01894;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;53773.08;3840.93
TRAB_01895;Cataluña;Hostelería;Tiempo completo;Mujeres;25;16701.46;1192.96
TRAB_01896;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;22;13078.93;934.21
TRAB_01897;Andalucía;Hostelería;Tiempo parcial;Mujeres;58;11478.27;819.88
TRAB_01898;Cataluña;Hostelería;Tiempo parcial;Hombres;50;15550.56;1110.75
TRAB_01899;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;35;38463.02;2747.36
TRAB_01900;Balears, Illes;Información y comunicaciones (Tech);Tiempo parcial;Hombres;49;13176.42;941.17
TRAB_01901;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;44;47179.48;3369.96
TRAB_01902;Cataluña;Hostelería;Tiempo parcial;Hombres;62;10500.0;750.0
TRAB_01903;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;28;43364.88;3097.49
TRAB_01904;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;52;52707.12;3764.79
TRAB_01905;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;41;20341.19;1452.94
TRAB_01906;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;33;39746.49;2839.03
TRAB_01907;Andalucía;Hostelería;Tiempo completo;Hombres;42;20288.95;1449.21
TRAB_01908;Cataluña;Hostelería;Tiempo completo;Mujeres;54;18609.9;1329.28
TRAB_01909;Andalucía;Hostelería;Tiempo parcial;Hombres;23;10500.0;750.0
TRAB_01910;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;58;21587.85;1541.99
TRAB_01911;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;55;13986.69;999.05
TRAB_01912;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;38;52718.93;3765.64
TRAB_01913;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;53;10500.0;750.0
TRAB_01914;Andalucía;Hostelería;Tiempo parcial;Hombres;46;10500.0;750.0
TRAB_01915;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;46;38134.71;2723.91
TRAB_01916;Canarias;Hostelería;Tiempo completo;Mujeres;35;17556.43;1254.03
TRAB_01917;Andalucía;Hostelería;Tiempo completo;Hombres;41;11407.31;814.81
TRAB_01918;Cataluña;Hostelería;Tiempo parcial;Hombres;24;10500.0;750.0
TRAB_01919;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;52;10500.0;750.0
TRAB_01920;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;35;30961.67;2211.55
TRAB_01921;Andalucía;Hostelería;Tiempo completo;Hombres;26;23091.38;1649.38
TRAB_01922;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;50;50720.56;3622.9
TRAB_01923;Cataluña;Hostelería;Tiempo completo;Mujeres;25;17230.67;1230.76
TRAB_01924;Cataluña;Hostelería;Tiempo parcial;Hombres;30;10500.0;750.0
TRAB_01925;Galicia;Hostelería;Tiempo completo;Mujeres;26;18426.27;1316.16
TRAB_01926;Cataluña;Hostelería;Tiempo completo;Mujeres;51;20994.74;1499.62
TRAB_01927;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;46;31197.17;2228.37
TRAB_01928;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;32;29970.95;2140.78
TRAB_01929;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;49;10500.0;750.0
TRAB_01930;Galicia;Hostelería;Tiempo completo;Mujeres;45;15667.11;1119.08
TRAB_01931;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;31;40170.62;2869.33
TRAB_01932;País Vasco;Hostelería;Tiempo completo;Hombres;38;10500.0;750.0
TRAB_01933;Cataluña;Hostelería;Tiempo completo;Mujeres;42;24373.44;1740.96
TRAB_01934;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;48;15653.65;1118.12
TRAB_01935;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Hombres;38;15237.03;1088.36
TRAB_01936;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;42;41722.93;2980.21
TRAB_01937;Andalucía;Hostelería;Tiempo completo;Mujeres;60;24184.88;1727.49
TRAB_01938;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;44;20123.36;1437.38
TRAB_01939;Andalucía;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;51;10500.0;750.0
TRAB_01940;Andalucía;Hostelería;Tiempo parcial;Hombres;34;15061.74;1075.84
TRAB_01941;Canarias;Hostelería;Tiempo completo;Mujeres;57;17604.27;1257.45
TRAB_01942;Cataluña;Hostelería;Tiempo completo;Mujeres;23;18632.11;1330.87
TRAB_01943;Cataluña;Hostelería;Tiempo completo;Hombres;49;31073.49;2219.54
TRAB_01944;Cataluña;Hostelería;Tiempo completo;Mujeres;63;18993.79;1356.7
TRAB_01945;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;16112.54;1150.9
TRAB_01946;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;48;10500.0;750.0
TRAB_01947;Andalucía;Hostelería;Tiempo completo;Mujeres;61;17848.42;1274.89
TRAB_01948;País Vasco;Hostelería;Tiempo completo;Hombres;22;13468.86;962.06
TRAB_01949;Cataluña;Hostelería;Tiempo completo;Mujeres;25;17310.43;1236.46
TRAB_01950;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;38;21346.0;1524.71
TRAB_01951;Castilla y León;Hostelería;Tiempo parcial;Mujeres;37;10500.0;750.0
TRAB_01952;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;28196.08;2014.01
TRAB_01953;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;49;35247.05;2517.65
TRAB_01954;País Vasco;Hostelería;Tiempo parcial;Hombres;30;10500.0;750.0
TRAB_01955;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;24;14452.46;1032.32
TRAB_01956;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;49;16088.28;1149.16
TRAB_01957;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;50;19777.9;1412.71
TRAB_01958;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;57;28345.01;2024.64
TRAB_01959;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;42;37172.92;2655.21
TRAB_01960;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Hombres;51;23287.92;1663.42
TRAB_01961;País Vasco;Hostelería;Tiempo parcial;Mujeres;47;10500.0;750.0
TRAB_01962;Cataluña;Hostelería;Tiempo completo;Mujeres;38;23668.17;1690.58
TRAB_01963;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;41;10770.47;769.32
TRAB_01964;Balears, Illes;Hostelería;Tiempo parcial;Hombres;35;10500.0;750.0
TRAB_01965;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;46;30342.86;2167.35
TRAB_01966;Canarias;Hostelería;Tiempo parcial;Mujeres;50;13720.43;980.03
TRAB_01967;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;58;10500.0;750.0
TRAB_01968;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Hombres;55;21824.69;1558.91
TRAB_01969;Andalucía;Hostelería;Tiempo completo;Hombres;28;25517.86;1822.7
TRAB_01970;Cataluña;Hostelería;Tiempo completo;Hombres;30;16780.1;1198.58
TRAB_01971;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;49;45074.5;3219.61
TRAB_01972;Andalucía;Hostelería;Tiempo completo;Hombres;40;21236.26;1516.88
TRAB_01973;País Vasco;Hostelería;Tiempo completo;Hombres;51;21834.17;1559.58
TRAB_01974;Castilla y León;Hostelería;Tiempo parcial;Hombres;48;10500.0;750.0
TRAB_01975;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;59;29249.67;2089.26
TRAB_01976;Cataluña;Hostelería;Tiempo parcial;Hombres;29;10549.54;753.54
TRAB_01977;Andalucía;Hostelería;Tiempo parcial;Mujeres;45;10500.0;750.0
TRAB_01978;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;22020.97;1572.93
TRAB_01979;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;41;35443.0;2531.64
TRAB_01980;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;50;40960.54;2925.75
TRAB_01981;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;26;42308.52;3022.04
TRAB_01982;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;54;35359.23;2525.66
TRAB_01983;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;45;39764.79;2840.34
TRAB_01984;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;32;32529.37;2323.53
TRAB_01985;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;42;33764.67;2411.76
TRAB_01986;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;49;28083.72;2005.98
TRAB_01987;País Vasco;Hostelería;Tiempo completo;Hombres;60;15973.48;1140.96
TRAB_01988;Cataluña;Hostelería;Tiempo parcial;Hombres;26;12628.28;902.02
TRAB_01989;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;63;19408.73;1386.34
TRAB_01990;Canarias;Hostelería;Tiempo completo;Mujeres;39;21783.65;1555.98
TRAB_01991;Cataluña;Hostelería;Tiempo completo;Hombres;23;19355.93;1382.57
TRAB_01992;Castilla y León;Hostelería;Tiempo parcial;Hombres;24;10500.0;750.0
TRAB_01993;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;52;19724.56;1408.9
TRAB_01994;País Vasco;Hostelería;Tiempo completo;Hombres;53;16901.16;1207.23
TRAB_01995;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;22075.12;1576.79
TRAB_01996;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;30;38617.02;2758.36
TRAB_01997;Cataluña;Hostelería;Tiempo completo;Hombres;48;22378.79;1598.49
